"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"강원도 속초시 조양동","1569","1569","0000","속초조양양우내안애아파트","59.7891","202301","30","23,400","1","2015","온정로1길 30","","중개거래","강원 속초시"
"강원도 속초시 조양동","1217-1","1217","0001","조양1주공","59.99","202301","8","15,500","15","1998","온정로 6","","중개거래","강원 속초시"
"강원도 속초시 조양동","1215-1","1215","0001","조양2주공","39.74","202301","29","11,100","6","1998","온정로 24","","중개거래","강원 속초시"
"강원도 속초시 중앙동","468-19","0468","0019","힐스테이트속초센트럴","78.9402","202301","12","37,800","24","null","중앙로 170","","중개거래","강원 속초시"
"강원도 속초시 청학동","632-30","0632","0030","금강","59.675","202301","10","8,000","1","1983","번영로 40","","중개거래","강원 속초시"
"강원도 속초시 청호동","1356","1356","0000","속초청호아이파크","84.94","202301","17","40,000","17","2018","청호로 22","","중개거래","강원 속초시"
"강원도 양구군 양구읍 상리","510","0510","0000","경림","59.4","202301","4","11,000","7","1998","양록길23번길 11","","중개거래","강원 양구군"
"강원도 양구군 양구읍 상리","510","0510","0000","경림","37.755","202301","11","6,900","11","1998","양록길23번길 11","","직거래","-"
"강원도 양구군 양구읍 정림리","436","0436","0000","양구석미모닝파크","84.9","202301","2","17,000","9","2010","박수근로313번길 17","","직거래","-"
"강원도 양구군 양구읍 정림리","436","0436","0000","양구석미모닝파크","77.12","202301","16","16,000","5","2010","박수근로313번길 17","","중개거래","강원 양구군"
"강원도 양양군 강현면 강선리","987","0987","0000","양양우미린디오션","75.98","202301","2","24,500","2","2019","물치천로 70-9","","직거래","-"
"강원도 양양군 강현면 강선리","987","0987","0000","양양우미린디오션","75.98","202301","3","24,000","5","2019","물치천로 70-9","","중개거래","강원 양양군"
"강원도 양양군 강현면 정암리","162-6","0162","0006","썬라이즈빌","38.6382","202301","12","16,000","2","2004","정암1길 13-24","","중개거래","강원 속초시"
"강원도 양양군 양양읍 내곡리","263","0263","0000","한양수자인","76.8487","202301","11","31,000","16","2020","한고개길 31-46","","직거래","-"
"강원도 양양군 양양읍 월리","449-1","0449","0001","명지푸르미","59.449","202301","27","12,000","14","2002","남대천로 99-14","","중개거래","강원 양양군"
"강원도 양양군 양양읍 월리","449-1","0449","0001","명지푸르미","31.5408","202301","28","7,000","12","2002","남대천로 99-14","","중개거래","강원 양양군"
"강원도 양양군 양양읍 월리","449-1","0449","0001","명지푸르미","31.5408","202301","28","6,350","9","2002","남대천로 99-14","","중개거래","강원 양양군"
"강원도 양양군 양양읍 월리","449-1","0449","0001","명지푸르미","31.5408","202301","31","5,700","2","2002","남대천로 99-14","","중개거래","강원 양양군"
"강원도 양양군 양양읍 청곡리","17","0017","0000","유화","43.94","202301","4","8,900","6","1995","청곡길 12","","중개거래","강원 속초시"
"강원도 양양군 현남면 광진리","141","0141","0000","대목바다마을","38.88","202301","20","11,700","7","1998","동해대로 611-7","","중개거래","강원 양양군"
"강원도 양양군 현남면 광진리","141","0141","0000","대목바다마을","38.88","202301","30","6,000","8","1998","동해대로 611-7","","직거래","-"
"강원도 양양군 현북면 기사문리","145","0145","0000","TM힐","30.2226","202301","9","10,700","8","2003","동해대로 1269-17","","직거래","-"
"강원도 양양군 현북면 기사문리","145","0145","0000","TM힐","30.2226","202301","12","12,000","15","2003","동해대로 1269-17","","중개거래","강원 속초시"
"강원도 양양군 현북면 중광정리","176-1","0176","0001","심미","38.6106","202301","30","13,000","15","2001","동해대로 1611-7","","직거래","-"
"강원도 영월군 영월읍 덕포리","505-11","0505","0011","금용","51.48","202301","13","5,900","10","1994","중리1길 108","","직거래","-"
"강원도 영월군 영월읍 덕포리","797","0797","0000","영월덕포리코아루웰라움","69.7641","202301","19","20,000","20","2018","덕포하리2길 70","","직거래","-"
"강원도 영월군 영월읍 덕포리","797","0797","0000","영월덕포리코아루웰라움","69.7641","202301","28","19,000","13","2018","덕포하리2길 70","","중개거래","강원 영월군"
"강원도 영월군 영월읍 방절리","482-1","0482","0001","신아","27.72","202301","3","2,300","9","1997","청령포로 213","","중개거래","강원 영월군"
"강원도 영월군 영월읍 방절리","482-1","0482","0001","신아","39.9","202301","6","4,000","7","1997","청령포로 213","","중개거래","강원 원주시"
"강원도 영월군 영월읍 방절리","482-1","0482","0001","신아","27.72","202301","6","2,300","2","1997","청령포로 213","","직거래","-"
"강원도 영월군 영월읍 영흥리","1137","1137","0000","영월코아루에듀타운","84.3681","202301","13","25,000","10","2021","봉래산로 114","","중개거래","강원 영월군"
"강원도 영월군 영월읍 하송리","363","0363","0000","드림채","121.4734","202301","30","27,000","3","2012","하송로 146-10","","중개거래","강원 영월군"
"강원도 영월군 영월읍 하송리","53","0053","0000","레스트힐","32.89","202301","13","7,700","10","2013","제방안길 64","","직거래","-"
"강원도 영월군 영월읍 하송리","11-1","0011","0001","영월맨션","52.95","202301","9","4,500","4","1986","하송안길 89","","직거래","-"
"강원도 영월군 영월읍 하송리","403","0403","0000","주공3","49.96","202301","31","8,400","10","1998","하송로 123-4","","직거래","-"
"강원도 영월군 영월읍 하송리","394","0394","0000","주공4","59.8","202301","31","11,500","14","1999","하송로 123-7","","직거래","-"
"강원도 원주시 개운동","441","0441","0000","개운한신휴플러스1차","59.905","202301","12","21,900","15","2006","서원대로 389","","중개거래","강원 원주시"
"강원도 원주시 개운동","322","0322","0000","개운현대","84.974","202301","28","16,500","9","1998","남원로606번길 2","","중개거래","강원 원주시"
"강원도 원주시 개운동","118-26","0118","0026","덕산","59.58","202301","10","9,000","1","1992","치악로 1777","","직거래","-"
"강원도 원주시 개운동","546-3","0546","0003","서초","46.915","202301","2","6,500","9","1999","개운4길 75","","중개거래","강원 원주시"
"강원도 원주시 개운동","581-1","0581","0001","원주개운휴먼시아1단지","84.9","202301","12","24,500","19","2010","개운로 30","","중개거래","강원 원주시"
"강원도 원주시 개운동","581-1","0581","0001","원주개운휴먼시아1단지","84.56","202301","26","25,300","12","2010","개운로 30","","중개거래","강원 원주시"
"강원도 원주시 관설동","1774-3","1774","0003","청솔5차","59.85","202301","31","10,800","5","2001","시청로 524","","중개거래","강원 원주시"
"강원도 원주시 관설동","1713-1","1713","0001","청솔6차","59.85","202301","9","12,000","7","2002","단관초교길 9","","중개거래","강원 원주시"
"강원도 원주시 관설동","1713-1","1713","0001","청솔6차","59.85","202301","21","12,000","14","2002","단관초교길 9","","중개거래","강원 원주시"
"강원도 원주시 관설동","1713-2","1713","0002","청솔8차","59.85","202301","6","10,000","7","2002","나비허리길 188","","중개거래","강원 원주시"
"강원도 원주시 관설동","1713-2","1713","0002","청솔8차","59.85","202301","28","12,000","2","2002","나비허리길 188","","중개거래","강원 원주시"
"강원도 원주시 단계동","808","0808","0000","단계삼익","84.75","202301","18","16,900","6","1993","봉화로 74","","중개거래","강원 원주시"
"강원도 원주시 단계동","792","0792","0000","단계주공","65.99","202301","6","15,800","4","1984","서원대로 205","","중개거래","강원 원주시"
"강원도 원주시 단계동","792","0792","0000","단계주공","65.99","202301","7","15,000","2","1984","서원대로 205","","중개거래","강원 원주시"
"강원도 원주시 단계동","792","0792","0000","단계주공","65.2","202301","9","15,000","5","1984","서원대로 205","","중개거래","강원 원주시"
"강원도 원주시 단계동","792","0792","0000","단계주공","65.99","202301","14","16,000","3","1984","서원대로 205","","중개거래","강원 원주시"
"강원도 원주시 단계동","792","0792","0000","단계주공","65.99","202301","27","15,000","5","1984","서원대로 205","","중개거래","강원 원주시"
"강원도 원주시 단계동","792","0792","0000","단계주공","54.77","202301","28","14,000","5","1984","서원대로 205","","중개거래","강원 원주시"
"강원도 원주시 단계동","792","0792","0000","단계주공","54.77","202301","28","13,000","4","1984","서원대로 205","","중개거래","강원 원주시"
"강원도 원주시 단계동","808-1","0808","0001","라이프타운","134.76","202301","11","26,000","7","1993","백간길 72","","중개거래","강원 원주시"
"강원도 원주시 단계동","1084-1","1084","0001","성일","84.75","202301","7","14,000","1","1995","모래내길 50","","중개거래","강원 원주시"
"강원도 원주시 단계동","1084-1","1084","0001","성일","114.99","202301","17","18,000","13","1995","모래내길 50","","중개거래","강원 원주시"
"강원도 원주시 단계동","1218","1218","0000","원주봉화산벨라시티2차아파트","59.9671","202301","28","25,800","9","2018","백간길 17-14","","중개거래","강원 원주시"
"강원도 원주시 단계동","1221","1221","0000","원주봉화산벨라시티3차아파트","84.9805","202301","28","32,500","25","2020","서원대로 35","","중개거래","강원 원주시"
"강원도 원주시 단계동","1184","1184","0000","원주봉화산푸르지오","72.8686","202301","16","26,500","1","2017","봉화서부로 11","","중개거래","강원 원주시"
"강원도 원주시 단계동","1184","1184","0000","원주봉화산푸르지오","72.8686","202301","30","28,500","4","2017","봉화서부로 11","","중개거래","강원 원주시"
"강원도 원주시 단계동","1084-2","1084","0002","장미","59.67","202301","5","11,800","12","1995","백간길 81","","직거래","-"
"강원도 원주시 단계동","880","0880","0000","코오롱","59.73","202301","5","12,000","9","1994","로아노크로 15","","직거래","-"
"강원도 원주시 단구동","1026-26","1026","0026","노빌리티타워골드","94.38","202301","7","25,800","10","2009","서원대로 434","","중개거래","강원 원주시"
"강원도 원주시 단구동","1451","1451","0000","단구동한신더휴","74.9321","202301","10","30,500","19","2017","단구로 250","","중개거래","강원 원주시"
"강원도 원주시 단구동","1451","1451","0000","단구동한신더휴","84.6989","202301","17","32,400","4","2017","단구로 250","","중개거래","강원 원주시"
